customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,cluster
C330869,551,1,20.92,1,1,1,111,3,0
C330870,236,1,40.66,1,1,1,111,3,0
C330877,272,1,143.36,1,1,2,112,4,0
C330880,412,1,5401.53,1,1,4,114,6,2
C330891,726,1,7502,1,1,4,114,6,2
C330894,546,1,2700.72,1,1,4,114,6,0
C330895,272,1,47.07,1,1,1,111,3,0
C330898,104,1,650.56,1,1,3,113,5,0
C330903,265,1,83.68,1,1,1,111,3,0
C330906,392,1,5401.53,1,1,4,114,6,2
C330907,400,1,4801.28,1,1,4,114,6,2
C330910,386,1,4801.28,1,1,4,114,6,2
C330911,510,1,300.08,1,1,2,112,4,0
C330914,89,1,322.56,2,1,2,212,5,0
C330918,201,1,20.92,1,1,1,111,3,0
C330929,10,1,650.56,4,1,3,413,8,0
C330930,291,1,573.44,1,1,3,113,5,0
C330934,85,1,322.56,2,1,2,212,5,0
C330936,433,1,15004.25,1,1,4,114,6,1
C330941,328,1,7502,1,1,4,114,6,2
C330942,579,1,5.23,1,1,1,111,3,0
C330947,401,1,1200.32,1,1,4,114,6,0
C330949,221,1,83.68,1,1,1,111,3,0
C330950,477,1,35.84,1,1,1,111,3,0
C330951,26,1,26250,4,1,4,414,9,1
C330955,530,1,2400.68,1,1,4,114,6,0
C330956,490,1,300.08,1,1,2,112,4,0
C330959,598,1,130.75,1,1,2,112,4,0
C330962,91,1,322.56,1,1,2,112,4,0
C330963,482,1,1050,1,1,4,114,6,0
C330964,696,1,1016.5,1,1,4,114,6,0
C330965,308,1,650.56,1,1,3,113,5,0
C330967,743,1,1016.5,1,1,4,114,6,0
C330972,545,1,1200.32,1,1,4,114,6,0
C330976,143,1,20.92,1,1,1,111,3,0
C330977,239,1,143.36,1,1,2,112,4,0
C330983,301,1,573.44,1,1,3,113,5,0
C330984,178,1,40.66,1,1,1,111,3,0
C330985,643,1,300.08,1,1,2,112,4,0
C330997,116,1,1200.32,1,1,4,114,6,0
C330999,474,1,896,1,1,3,113,5,0
C331000,647,1,300.08,1,1,2,112,4,0
C331002,66,1,242.4,2,1,2,212,5,0
C331004,779,1,1200.32,1,1,4,114,6,0
C331008,786,1,378.75,1,1,2,112,4,0
C331019,403,1,83.68,1,1,1,111,3,0
C331022,74,1,7502,2,1,4,214,7,2
C331030,144,1,600.17,1,1,3,113,5,0
C331033,538,1,896,1,1,3,113,5,0
C331037,422,1,40.66,1,1,1,111,3,0
C331038,466,1,300.08,1,1,2,112,4,0
C331042,131,1,300.08,1,1,2,112,4,0
C331045,543,1,47.07,1,1,1,111,3,0
C331049,37,1,365.94,3,1,2,312,6,0
C331051,668,1,1200.32,1,1,4,114,6,0
C331053,396,1,105.57,1,1,2,112,4,0
C331054,357,1,2700.72,1,1,4,114,6,0
C331055,271,1,4801.28,1,1,4,114,6,2
C331062,775,1,365.94,1,1,2,112,4,0
C331066,451,1,130.75,1,1,2,112,4,0
C331067,613,1,15004.25,1,1,4,114,6,1
C331070,132,1,1016.5,1,1,4,114,6,0
C331076,536,1,162.64,1,1,2,112,4,0
C331085,392,1,1016.5,1,1,4,114,6,0
C331086,745,1,573.44,1,1,3,113,5,0
C331087,30,1,130.75,4,1,2,412,7,0
C331088,198,1,46.92,1,1,1,111,3,0
C331092,81,1,5401.53,2,1,4,214,7,2
C331095,575,1,300.08,1,1,2,112,4,0
C331096,21,1,15004.25,4,1,4,414,9,1
C331102,11,1,15.15,4,1,1,411,6,0
C331104,644,1,130.75,1,1,2,112,4,0
C331106,66,1,46.92,2,1,1,211,4,0
C331112,98,1,40.66,1,1,1,111,3,0
C331114,480,1,4801.28,1,1,4,114,6,2
C331117,282,1,162.64,1,1,2,112,4,0
C331119,539,1,4801.28,1,1,4,114,6,2
C331122,137,1,9450,1,1,4,114,6,2
C331127,36,1,40.66,3,1,1,311,5,0
C331128,527,1,600.17,1,1,3,113,5,0
C331131,350,1,83.68,1,1,1,111,3,0
C331136,543,1,7502,1,1,4,114,6,2
C331140,178,1,896,1,1,3,113,5,0
C331141,309,1,2400.68,1,1,4,114,6,0
C331143,398,1,5401.53,1,1,4,114,6,2
C331149,317,1,35.84,1,1,1,111,3,0
C331155,465,1,896,1,1,3,113,5,0
C331158,187,1,7502,1,1,4,114,6,2
C331166,20,1,2700.72,4,1,4,414,9,0
C331168,738,1,242.4,1,1,2,112,4,0
C331177,772,1,105.57,1,1,2,112,4,0
C331180,595,1,15004.25,1,1,4,114,6,1
C331182,695,1,16800,1,1,4,114,6,1
C331184,135,1,300.08,1,1,2,112,4,0
C331185,188,1,9450,1,1,4,114,6,2
C331186,706,1,83.68,1,1,1,111,3,0
C331189,169,1,46.92,1,1,1,111,3,0
C331193,214,1,1200.32,1,1,4,114,6,0
C331205,4,1,26250,4,1,4,414,9,1
C331212,515,1,7502,1,1,4,114,6,2
C331214,598,1,46.92,1,1,1,111,3,0
C331215,530,1,293.25,1,1,2,112,4,0
C331225,732,1,83.68,1,1,1,111,3,0
C331232,781,1,47.07,1,1,1,111,3,0
C331234,569,1,322.56,1,1,2,112,4,0
C331235,482,1,9602.72,1,1,4,114,6,2
C331237,388,1,5401.53,1,1,4,114,6,2
C331240,59,1,600.17,3,1,3,313,7,0
C331242,180,1,5401.53,1,1,4,114,6,2
C331243,550,1,650.56,1,1,3,113,5,0
C331245,577,1,2700.72,1,1,4,114,6,0
C331247,276,1,7502,1,1,4,114,6,2
C331257,143,1,15004.25,1,1,4,114,6,1
C331258,39,1,293.25,3,1,2,312,6,0
C331261,642,1,2700.72,1,1,4,114,6,0
C331263,783,1,15004.25,1,1,4,114,6,1
C331264,358,1,130.75,1,1,2,112,4,0
C331268,164,1,1050,1,1,4,114,6,0
C331272,21,1,2400.68,4,1,4,414,9,0
C331275,360,1,187.68,1,1,2,112,4,0
C331284,333,1,162.64,1,1,2,112,4,0
C331287,397,1,1050,1,1,4,114,6,0
C331288,503,1,650.56,1,1,3,113,5,0
C331293,308,1,35.84,1,1,1,111,3,0
C331295,106,1,47.07,1,1,1,111,3,0
C331296,123,1,573.44,1,1,3,113,5,0
C331297,288,1,35.84,1,1,1,111,3,0
C331298,727,1,5.23,1,1,1,111,3,0
C331305,666,1,20.92,1,1,1,111,3,0
C331307,644,1,60.6,1,1,1,111,3,0
C331311,133,1,7502,1,1,4,114,6,2
C331314,588,1,896,1,1,3,113,5,0
C331315,257,1,896,1,1,3,113,5,0
C331317,154,1,162.64,1,1,2,112,4,0
C331318,238,1,2700.72,1,1,4,114,6,0
C331322,669,1,20.92,1,1,1,111,3,0
C331327,307,1,1200.32,1,1,4,114,6,0
C331328,377,1,7502,1,1,4,114,6,2
C331329,589,1,4801.28,1,1,4,114,6,2
C331335,538,1,322.56,1,1,2,112,4,0
C331340,470,1,650.56,1,1,3,113,5,0
C331343,83,1,83.68,2,1,1,211,4,0
C331345,260,1,5.23,1,1,1,111,3,0
C331348,214,1,4801.28,1,1,4,114,6,2
C331351,507,1,4801.28,1,1,4,114,6,2
C331352,747,1,15.15,1,1,1,111,3,0
C331354,686,1,4200,1,1,4,114,6,2
C331356,631,1,5401.53,1,1,4,114,6,2
C331357,348,1,16800,1,1,4,114,6,1
C331364,469,1,130.75,1,1,2,112,4,0
C331368,164,1,1200.32,1,1,4,114,6,0
C331370,53,1,293.25,3,1,2,312,6,0
C331371,445,1,300.08,1,1,2,112,4,0
C331372,468,1,11.73,1,1,1,111,3,0
C331373,1,1,7502,4,1,4,414,9,2
C331380,794,1,4801.28,1,1,4,114,6,2
C331382,679,1,162.64,1,1,2,112,4,0
C331385,393,1,1200.32,1,1,4,114,6,0
C331386,360,1,4801.28,1,1,4,114,6,2
C331387,683,1,143.36,1,1,2,112,4,0
C331392,3,1,47.07,4,1,1,411,6,0
C331394,246,1,35.84,1,1,1,111,3,0
C331400,102,1,5.23,1,1,1,111,3,0
C331403,22,1,20.92,4,1,1,411,6,0
C331405,634,1,1050,1,1,4,114,6,0
C331406,513,1,300.08,1,1,2,112,4,0
C331412,222,1,4801.28,1,1,4,114,6,2
C331414,561,1,1200.32,1,1,4,114,6,0
C331415,643,1,4801.28,1,1,4,114,6,2
C331416,734,1,9602.72,1,1,4,114,6,2
C331419,306,1,1200.32,1,1,4,114,6,0
C331433,433,1,35.84,1,1,1,111,3,0
C331434,23,1,365.94,4,1,2,412,7,0
C331436,192,1,573.44,1,1,3,113,5,0
C331437,478,1,7502,1,1,4,114,6,2
C331439,723,1,2700.72,1,1,4,114,6,0
C331442,626,1,300.08,1,1,2,112,4,0
C331446,287,1,4801.28,1,1,4,114,6,2
C331451,167,1,162.64,1,1,2,112,4,0
C331454,299,1,5401.53,1,1,4,114,6,2
C331457,655,1,5.23,1,1,1,111,3,0
C331480,455,1,20.92,1,1,1,111,3,0
C331488,757,1,1200.32,1,1,4,114,6,0
C331493,586,1,300.08,1,1,2,112,4,0
C331494,90,1,573.44,2,1,3,213,6,0
C331496,162,1,378.75,1,1,2,112,4,0
C331502,722,1,9602.72,1,1,4,114,6,2
C331506,719,1,35.84,1,1,1,111,3,0
C331508,378,1,896,1,1,3,113,5,0
C331509,793,1,40.66,1,1,1,111,3,0
C331511,436,1,573.44,1,1,3,113,5,0
C331514,417,1,7502,1,1,4,114,6,2
C331518,227,1,2400.68,1,1,4,114,6,0
C331519,575,1,365.94,1,1,2,112,4,0
C331531,766,1,83.68,1,1,1,111,3,0
C331532,527,1,5401.53,1,1,4,114,6,2
C331534,465,1,300.08,1,1,2,112,4,0
C331535,359,1,4801.28,1,1,4,114,6,2
C331539,87,1,162.64,2,1,2,212,5,0
C331541,662,1,4801.28,1,1,4,114,6,2
C331544,454,1,83.68,1,1,1,111,3,0
C331545,166,1,5401.53,1,1,4,114,6,2
C331546,706,1,1200.32,1,1,4,114,6,0
C331547,217,1,1200.32,1,1,4,114,6,0
C331548,7,1,26250,4,1,4,414,9,1
C331554,118,1,1200.32,1,1,4,114,6,0
C331556,47,1,35.84,3,1,1,311,5,0
C331558,554,1,15.15,1,1,1,111,3,0
C331560,118,1,162.64,1,1,2,112,4,0
C331564,205,1,300.08,1,1,2,112,4,0
C331565,246,1,130.75,1,1,2,112,4,0
C331569,43,1,2700.72,3,1,4,314,8,0
C331574,294,1,2700.72,1,1,4,114,6,0
C331581,250,1,1200.32,1,1,4,114,6,0
C331583,700,1,136.35,1,1,2,112,4,0
C331585,214,1,105.57,1,1,2,112,4,0
C331592,453,1,2700.72,1,1,4,114,6,0
C331597,572,1,293.25,1,1,2,112,4,0
C331598,417,1,322.56,1,1,2,112,4,0
C331608,113,1,7502,1,1,4,114,6,2
C331610,89,1,1016.5,2,1,4,214,7,0
C331611,354,1,650.56,1,1,3,113,5,0
C331614,360,1,4801.28,1,1,4,114,6,2
C331618,212,1,26250,1,1,4,114,6,1
C331621,705,1,365.94,1,1,2,112,4,0
C331623,718,1,1200.32,1,1,4,114,6,0
C331630,457,1,365.94,1,1,2,112,4,0
C331633,201,1,242.4,1,1,2,112,4,0
C331634,515,1,896,1,1,3,113,5,0
C331641,655,1,2700.72,1,1,4,114,6,0
C331651,410,1,83.68,1,1,1,111,3,0
C331654,397,1,60.6,1,1,1,111,3,0
C331656,67,1,5401.53,2,1,4,214,7,2
C331658,163,1,4801.28,1,1,4,114,6,2
C331666,683,1,162.64,1,1,2,112,4,0
C331672,510,1,162.64,1,1,2,112,4,0
C331674,292,1,40.66,1,1,1,111,3,0
C331675,442,1,9602.72,1,1,4,114,6,2
C331681,480,1,2700.72,1,1,4,114,6,0
C331685,512,1,47.07,1,1,1,111,3,0
C331686,373,1,378.75,1,1,2,112,4,0
C331693,212,1,46.92,1,1,1,111,3,0
C331697,350,1,130.75,1,1,2,112,4,0
C331700,541,1,9602.72,1,1,4,114,6,2
C331701,344,1,650.56,1,1,3,113,5,0
C331703,157,1,40.66,1,1,1,111,3,0
C331706,333,1,1016.5,1,1,4,114,6,0
C331710,506,1,162.64,1,1,2,112,4,0
C331715,666,1,9602.72,1,1,4,114,6,2
C331727,220,1,7502,1,1,4,114,6,2
C331729,461,1,300.08,1,1,2,112,4,0
C331734,152,1,2700.72,1,1,4,114,6,0
C331737,643,1,7502,1,1,4,114,6,2
C331739,337,1,9602.72,1,1,4,114,6,2
C331740,714,1,1200.32,1,1,4,114,6,0
C331746,406,1,1200.32,1,1,4,114,6,0
C331749,316,1,46.92,1,1,1,111,3,0
C331750,490,1,40.66,1,1,1,111,3,0
C331752,466,1,2700.72,1,1,4,114,6,0
C331753,687,1,187.68,1,1,2,112,4,0
C331760,116,1,83.68,1,1,1,111,3,0
C331761,355,1,300.08,1,1,2,112,4,0
C331762,345,1,4801.28,1,1,4,114,6,2
C331765,698,1,1016.5,1,1,4,114,6,0
C331767,229,1,9602.72,1,1,4,114,6,2
C331770,166,1,83.68,1,1,1,111,3,0
C331773,580,1,242.4,1,1,2,112,4,0
C331774,386,1,300.08,1,1,2,112,4,0
C331775,435,1,5401.53,1,1,4,114,6,2
C331776,443,1,9602.72,1,1,4,114,6,2
C331778,49,1,573.44,3,1,3,313,7,0
C331782,716,1,300.08,1,1,2,112,4,0
C331783,293,1,162.64,1,1,2,112,4,0
C331785,149,1,40.66,1,1,1,111,3,0
C331786,55,1,130.75,3,1,2,312,6,0
C331788,718,1,5401.53,1,1,4,114,6,2
C331789,170,1,46.92,1,1,1,111,3,0
C331794,710,1,4801.28,1,1,4,114,6,2
C331803,135,1,1200.32,1,1,4,114,6,0
C331810,359,1,650.56,1,1,3,113,5,0
C331811,92,1,20.92,1,1,1,111,3,0
C331814,98,1,7502,1,1,4,114,6,2
C331817,103,1,16800,1,1,4,114,6,1
C331819,770,1,1050,1,1,4,114,6,0
C331820,281,1,573.44,1,1,3,113,5,0
C331821,622,1,650.56,1,1,3,113,5,0
C331823,76,1,2700.72,2,1,4,214,7,0
C331827,649,1,9602.72,1,1,4,114,6,2
C331829,492,1,2700.72,1,1,4,114,6,0
C331830,206,1,7502,1,1,4,114,6,2
C331833,37,1,4200,3,1,4,314,8,2
C331835,58,1,143.36,3,1,2,312,6,0
C331850,170,1,20.92,1,1,1,111,3,0
C331851,152,1,2400.68,1,1,4,114,6,0
C331854,729,1,293.25,1,1,2,112,4,0
C331857,500,1,35.84,1,1,1,111,3,0
C331859,611,1,4801.28,1,1,4,114,6,2
C331864,372,1,4801.28,1,1,4,114,6,2
C331865,244,1,293.25,1,1,2,112,4,0
C331871,414,1,2700.72,1,1,4,114,6,0
C331872,761,1,105.57,1,1,2,112,4,0
C331877,182,1,1016.5,1,1,4,114,6,0
C331880,692,1,83.68,1,1,1,111,3,0
C331886,210,1,35.84,1,1,1,111,3,0
C331888,139,1,15004.25,1,1,4,114,6,1
C331890,131,1,896,1,1,3,113,5,0
C331893,288,1,9450,1,1,4,114,6,2
C331894,443,1,1200.32,1,1,4,114,6,0
C331895,795,1,47.07,1,1,1,111,3,0
C331897,641,1,300.08,1,1,2,112,4,0
C331904,401,1,1200.32,1,1,4,114,6,0
C331905,534,1,9602.72,1,1,4,114,6,2
C331908,770,1,1200.32,1,1,4,114,6,0
C331909,494,1,35.84,1,1,1,111,3,0
C331912,56,1,5.23,3,1,1,311,5,0
C331913,538,1,1200.32,1,1,4,114,6,0
C331920,484,1,1200.32,1,1,4,114,6,0
C331925,329,1,4801.28,1,1,4,114,6,2
C331942,540,1,130.75,1,1,2,112,4,0
C331946,415,1,4801.28,1,1,4,114,6,2
C331947,106,1,7502,1,1,4,114,6,2
C331955,142,1,130.75,1,1,2,112,4,0
C331957,235,1,4801.28,1,1,4,114,6,2
C331958,104,1,573.44,1,1,3,113,5,0
C331968,682,1,1016.5,1,1,4,114,6,0
C331977,633,1,7502,1,1,4,114,6,2
C331978,673,1,4801.28,1,1,4,114,6,2
C331985,219,1,7502,1,1,4,114,6,2
C331986,733,1,1200.32,1,1,4,114,6,0
C331988,571,1,40.66,1,1,1,111,3,0
C331997,151,1,573.44,1,1,3,113,5,0
C332003,400,1,650.56,1,1,3,113,5,0
C332004,648,1,9602.72,1,1,4,114,6,2
C332005,591,1,2700.72,1,1,4,114,6,0
C332008,275,1,143.36,1,1,2,112,4,0
C332014,662,1,300.08,1,1,2,112,4,0
C332016,578,1,365.94,1,1,2,112,4,0
C332017,618,1,2700.72,1,1,4,114,6,0
C332022,511,1,4801.28,1,1,4,114,6,2
C332029,475,1,143.36,1,1,2,112,4,0
C332037,261,1,2700.72,1,1,4,114,6,0
C332039,311,1,7502,1,1,4,114,6,2
C332041,357,1,365.94,1,1,2,112,4,0
C332042,19,1,365.94,4,1,2,412,7,0
C332043,264,1,7502,1,1,4,114,6,2
C332044,5,1,162.64,4,1,2,412,7,0
C332047,691,1,378.75,1,1,2,112,4,0
C332048,730,1,83.68,1,1,1,111,3,0
C332049,396,1,20.92,1,1,1,111,3,0
C332057,438,1,162.64,1,1,2,112,4,0
C332060,481,1,365.94,1,1,2,112,4,0
C332067,78,1,47.07,2,1,1,211,4,0
C332069,160,1,1200.32,1,1,4,114,6,0
C332073,331,1,130.75,1,1,2,112,4,0
C332075,573,1,16800,1,1,4,114,6,1
C332077,285,1,35.84,1,1,1,111,3,0
C332078,429,1,2700.72,1,1,4,114,6,0
C332082,47,1,5.23,3,1,1,311,5,0
C332084,117,1,2700.72,1,1,4,114,6,0
C332093,308,1,300.08,1,1,2,112,4,0
C332096,636,1,15.15,1,1,1,111,3,0
C332097,388,1,4801.28,1,1,4,114,6,2
C332100,172,1,7502,1,1,4,114,6,2
C332102,200,1,300.08,1,1,2,112,4,0
C332104,40,1,130.75,3,1,2,312,6,0
C332113,219,1,1200.32,1,1,4,114,6,0
C332122,390,1,35.84,1,1,1,111,3,0
C332127,620,1,162.64,1,1,2,112,4,0
C332130,238,1,130.75,1,1,2,112,4,0
C332132,112,1,9450,1,1,4,114,6,2
C332133,497,1,300.08,1,1,2,112,4,0
C332136,587,1,7502,1,1,4,114,6,2
C332138,617,1,4801.28,1,1,4,114,6,2
C332147,105,1,4801.28,1,1,4,114,6,2
C332148,291,1,2700.72,1,1,4,114,6,0
C332150,665,1,83.68,1,1,1,111,3,0
C332153,603,1,1200.32,1,1,4,114,6,0
C332155,566,1,4801.28,1,1,4,114,6,2
C332156,119,1,1200.32,1,1,4,114,6,0
C332169,506,1,35.84,1,1,1,111,3,0
C332171,135,1,2700.72,1,1,4,114,6,0
C332173,197,1,300.08,1,1,2,112,4,0
C332174,24,1,40.66,4,1,1,411,6,0
C332182,217,1,365.94,1,1,2,112,4,0
C332186,542,1,300.08,1,1,2,112,4,0
C332187,212,1,5.23,1,1,1,111,3,0
C332193,367,1,162.64,1,1,2,112,4,0
C332199,643,1,7502,1,1,4,114,6,2
C332211,513,1,5.23,1,1,1,111,3,0
C332213,81,1,83.68,2,1,1,211,4,0
C332214,6,1,46.92,4,1,1,411,6,0
C332225,322,1,896,1,1,3,113,5,0
C332227,361,1,242.4,1,1,2,112,4,0
C332228,209,1,242.4,1,1,2,112,4,0
C332230,25,1,2700.72,4,1,4,414,9,0
C332231,710,1,187.68,1,1,2,112,4,0
C332233,153,1,1200.32,1,1,4,114,6,0
C332235,267,1,162.64,1,1,2,112,4,0
C332236,663,1,105.57,1,1,2,112,4,0
C332238,31,1,40.66,3,1,1,311,5,0
C332245,707,1,300.08,1,1,2,112,4,0
C332246,656,1,143.36,1,1,2,112,4,0
C332259,160,1,650.56,1,1,3,113,5,0
C332260,720,1,650.56,1,1,3,113,5,0
C332262,305,1,7502,1,1,4,114,6,2
C332275,465,1,4801.28,1,1,4,114,6,2
C332276,414,1,4801.28,1,1,4,114,6,2
C332279,241,1,47.07,1,1,1,111,3,0
C332281,133,1,15004.25,1,1,4,114,6,1
C332282,653,1,40.66,1,1,1,111,3,0
C332284,56,1,2700.72,3,1,4,314,8,0
C332285,403,1,300.08,1,1,2,112,4,0
C332288,391,1,322.56,1,1,2,112,4,0
C332296,455,1,7502,1,1,4,114,6,2
C332299,446,1,1050,1,1,4,114,6,0
C332302,345,1,4801.28,1,1,4,114,6,2
C332304,696,1,896,1,1,3,113,5,0
C332305,134,1,15.15,1,1,1,111,3,0
C332314,443,1,242.4,1,1,2,112,4,0
C332317,777,1,16800,1,1,4,114,6,1
C332322,32,1,2700.72,3,1,4,314,8,0
C332323,459,1,1200.32,1,1,4,114,6,0
C332329,685,1,83.68,1,1,1,111,3,0
C332331,384,1,7502,1,1,4,114,6,2
C332332,477,1,2700.72,1,1,4,114,6,0
C332336,408,1,896,1,1,3,113,5,0
C332337,189,1,1016.5,1,1,4,114,6,0
C332338,763,1,7502,1,1,4,114,6,2
C332339,542,1,7502,1,1,4,114,6,2
C332349,182,1,9602.72,1,1,4,114,6,2
C332350,786,1,7502,1,1,4,114,6,2
C332351,490,1,300.08,1,1,2,112,4,0
C332354,98,1,573.44,1,1,3,113,5,0
C332356,369,1,2700.72,1,1,4,114,6,0
C332358,684,1,1200.32,1,1,4,114,6,0
C332359,792,1,300.08,1,1,2,112,4,0
C332361,684,1,7502,1,1,4,114,6,2
C332372,399,1,130.75,1,1,2,112,4,0
C332374,369,1,40.66,1,1,1,111,3,0
C332375,120,1,573.44,1,1,3,113,5,0
C332378,383,1,4801.28,1,1,4,114,6,2
C332382,220,1,2400.68,1,1,4,114,6,0
C332388,513,1,83.68,1,1,1,111,3,0
C332389,51,1,1200.32,3,1,4,314,8,0
C332394,549,1,2400.68,1,1,4,114,6,0
C332398,463,1,322.56,1,1,2,112,4,0
C332399,592,1,2700.72,1,1,4,114,6,0
C332407,743,1,83.68,1,1,1,111,3,0
C332409,671,1,573.44,1,1,3,113,5,0
C332420,497,1,4200,1,1,4,114,6,2
C332421,632,1,1200.32,1,1,4,114,6,0
C332422,157,1,293.25,1,1,2,112,4,0
C332424,77,1,40.66,2,1,1,211,4,0
C332426,744,1,83.68,1,1,1,111,3,0
C332428,549,1,1016.5,1,1,4,114,6,0
C332429,401,1,365.94,1,1,2,112,4,0
C332430,335,1,2700.72,1,1,4,114,6,0
C332444,623,1,322.56,1,1,2,112,4,0
C332450,3,1,322.56,4,1,2,412,7,0
C332451,116,1,4801.28,1,1,4,114,6,2
C332454,33,1,11.73,3,1,1,311,5,0
C332456,519,1,2700.72,1,1,4,114,6,0
C332458,419,1,300.08,1,1,2,112,4,0
C332464,581,1,47.07,1,1,1,111,3,0
C332465,737,1,162.64,1,1,2,112,4,0
C332466,380,1,83.68,1,1,1,111,3,0
C332468,794,1,378.75,1,1,2,112,4,0
C332470,600,1,7502,1,1,4,114,6,2
C332471,274,1,300.08,1,1,2,112,4,0
C332480,608,1,300.08,1,1,2,112,4,0
C332481,495,1,60.6,1,1,1,111,3,0
C332484,208,1,7502,1,1,4,114,6,2
C332485,439,1,130.75,1,1,2,112,4,0
C332495,503,1,300.08,1,1,2,112,4,0
C332496,755,1,60.6,1,1,1,111,3,0
C332498,148,1,4801.28,1,1,4,114,6,2
C332501,568,1,1200.32,1,1,4,114,6,0
C332512,43,1,40.66,3,1,1,311,5,0
C332514,617,1,2700.72,1,1,4,114,6,0
C332517,211,1,300.08,1,1,2,112,4,0
C332518,371,1,300.08,1,1,2,112,4,0
C332519,533,1,1200.32,1,1,4,114,6,0
C332522,338,1,600.17,1,1,3,113,5,0
C332527,796,1,322.56,1,1,2,112,4,0
C332528,196,1,7502,1,1,4,114,6,2
C332529,727,1,650.56,1,1,3,113,5,0
C332531,34,1,7502,3,1,4,314,8,2
C332533,722,1,162.64,1,1,2,112,4,0
C332535,473,1,4801.28,1,1,4,114,6,2
C332541,329,1,15004.25,1,1,4,114,6,1
C332545,558,1,2400.68,1,1,4,114,6,0
C332546,706,1,600.17,1,1,3,113,5,0
C332549,548,1,4801.28,1,1,4,114,6,2
C332553,509,1,1200.32,1,1,4,114,6,0
C332558,528,1,4801.28,1,1,4,114,6,2
C332559,6,1,130.75,4,1,2,412,7,0
C332568,77,1,20.92,2,1,1,211,4,0
C332576,452,1,2400.68,1,1,4,114,6,0
C332578,533,1,896,1,1,3,113,5,0
C332579,82,1,573.44,2,1,3,213,6,0
C332580,449,1,5.23,1,1,1,111,3,0
C332581,387,1,5401.53,1,1,4,114,6,2
C332588,212,1,2400.68,1,1,4,114,6,0
C332589,643,1,378.75,1,1,2,112,4,0
C332591,90,1,1200.32,2,1,4,214,7,0
C332592,692,1,896,1,1,3,113,5,0
C332594,462,1,4801.28,1,1,4,114,6,2
C332595,702,1,7502,1,1,4,114,6,2
C332600,670,1,143.36,1,1,2,112,4,0
C332601,14,1,365.94,4,1,2,412,7,0
C332602,642,1,40.66,1,1,1,111,3,0
C332603,296,1,11.73,1,1,1,111,3,0
C332604,739,1,7502,1,1,4,114,6,2
C332606,28,1,11.73,4,1,1,411,6,0
C332608,171,1,35.84,1,1,1,111,3,0
C332609,8,1,47.07,4,1,1,411,6,0
C332610,5,1,130.75,4,1,2,412,7,0
C332611,498,1,2400.68,1,1,4,114,6,0
C332613,14,1,2700.72,4,1,4,414,9,0
C332615,655,1,300.08,1,1,2,112,4,0
C332617,652,1,365.94,1,1,2,112,4,0
C332624,521,1,1200.32,1,1,4,114,6,0
C332625,326,1,600.17,1,1,3,113,5,0
C332626,232,1,1200.32,1,1,4,114,6,0
C332630,379,1,130.75,1,1,2,112,4,0
C332631,746,1,5.23,1,1,1,111,3,0
C332634,763,1,105.57,1,1,2,112,4,0
C332636,780,1,300.08,1,1,2,112,4,0
C332644,783,1,143.36,1,1,2,112,4,0
C332645,83,1,35.84,2,1,1,211,4,0
C332650,657,1,293.25,1,1,2,112,4,0
C332651,714,1,130.75,1,1,2,112,4,0
C332652,245,1,83.68,1,1,1,111,3,0
C332657,425,1,9602.72,1,1,4,114,6,2
C332663,525,1,600.17,1,1,3,113,5,0
C332665,460,1,5.23,1,1,1,111,3,0
C332666,599,1,143.36,1,1,2,112,4,0
C332667,6,1,4801.28,4,1,4,414,9,2
C332668,3,1,300.08,4,1,2,412,7,0
C332669,681,1,130.75,1,1,2,112,4,0
C332672,267,1,40.66,1,1,1,111,3,0
C332673,129,1,9602.72,1,1,4,114,6,2
C332678,99,1,365.94,1,1,2,112,4,0
C332684,311,1,9450,1,1,4,114,6,2
C332685,499,1,1200.32,1,1,4,114,6,0
C332687,52,1,1016.5,3,1,4,314,8,0
C332688,404,1,1200.32,1,1,4,114,6,0
C332689,549,1,7502,1,1,4,114,6,2
C332695,473,1,1050,1,1,4,114,6,0
C332697,471,1,83.68,1,1,1,111,3,0
C332698,32,1,5401.53,3,1,4,314,8,2
C332701,751,1,47.07,1,1,1,111,3,0
C332708,165,1,7502,1,1,4,114,6,2
C332711,330,1,35.84,1,1,1,111,3,0
C332718,460,1,4801.28,1,1,4,114,6,2
C332727,229,1,4801.28,1,1,4,114,6,2
C332732,620,1,4801.28,1,1,4,114,6,2
C332734,229,1,11.73,1,1,1,111,3,0
C332735,395,1,16800,1,1,4,114,6,1
C332736,681,1,4801.28,1,1,4,114,6,2
C332740,694,1,7502,1,1,4,114,6,2
C332746,692,1,2700.72,1,1,4,114,6,0
C332747,380,1,162.64,1,1,2,112,4,0
C332748,527,1,20.92,1,1,1,111,3,0
C332750,720,1,4801.28,1,1,4,114,6,2
C332753,342,1,11.73,1,1,1,111,3,0
C332754,168,1,1200.32,1,1,4,114,6,0
C332755,462,1,162.64,1,1,2,112,4,0
C332756,730,1,130.75,1,1,2,112,4,0
C332758,492,1,7502,1,1,4,114,6,2
C332760,292,1,5401.53,1,1,4,114,6,2
C332761,99,1,105.57,1,1,2,112,4,0
C332764,783,1,7502,1,1,4,114,6,2
C332767,761,1,2700.72,1,1,4,114,6,0
C332770,748,1,300.08,1,1,2,112,4,0
C332771,463,1,4801.28,1,1,4,114,6,2
C332775,166,1,365.94,1,1,2,112,4,0
